station,onset_time,min_time,rec_time,drop_percent,A_complex_max,bg_level_pre,level
KERG,2024-11-05 01:48:00,2024-11-05 20:54:00,2024-11-05 20:56:00,3.032849860549143,6.031299232175904,-0.08994580935074768,strict
KERG,2024-11-19 23:30:00,2024-11-21 23:24:00,2024-11-21 23:28:00,3.0031067861066534,5.334977005965679,-0.39597669665882973,strict
KERG,2024-11-25 08:32:00,2024-11-25 13:04:00,2024-11-25 13:06:00,3.698912423015822,4.619531490011873,0.345215256975647,strict
KERG,2024-11-30 11:54:00,2024-12-01 23:52:00,2024-12-01 23:54:00,2.0621736573390184,6.656825257596311,-0.48151920066528997,strict
KERG,2024-12-01 02:10:00,2024-12-02 22:20:00,2024-12-02 22:22:00,2.032163610635975,6.921917190939953,-0.9115861986078198,strict
KERG,2024-12-05 07:14:00,2024-12-05 19:54:00,2024-12-05 19:56:00,3.025073495995918,5.791720949021112,-0.1699010911731515,strict
KERG,2024-12-11 16:32:00,2024-12-12 00:42:00,2024-12-12 00:44:00,3.1014084303974445,5.176940574612866,0.051227051921022365,strict
KERG,2024-12-20 05:34:00,2024-12-21 21:04:00,2024-12-21 21:06:00,3.5018037664029977,5.216143686145307,0.16119775421085838,strict
KERG,2024-12-21 03:04:00,2024-12-22 21:52:00,2024-12-22 21:54:00,3.583924423978993,4.663060715975152,0.09670819235234847,strict
KERG,2024-12-26 04:08:00,2024-12-27 06:52:00,2024-12-27 06:54:00,3.2237672085802016,5.282801669664201,0.12082836254627839,strict
KERG,2025-01-05 18:32:00,2025-01-07 10:58:00,2025-01-07 11:00:00,3.198710321892668,4.271490014400118,0.19140119200403252,strict
KERG,2025-01-06 00:48:00,2025-01-07 10:58:00,2025-01-07 11:00:00,3.160073514405457,6.198273459132475,0.15276438451682192,strict
KERG,2025-01-08 23:30:00,2025-01-09 23:38:00,2025-01-09 23:40:00,3.450452748019323,3.9649432393271677,-0.05700317594133471,strict
KERG,2025-01-13 16:24:00,2025-01-15 15:02:00,2025-01-15 15:04:00,3.1311174638561594,5.374392529653313,-0.1613722841242774,strict
KERG,2025-01-14 01:26:00,2025-01-15 15:02:00,2025-01-15 15:04:00,3.2361754796317768,4.518353416158636,-0.05631426834866031,strict
KERG,2025-01-28 22:56:00,2025-01-29 04:40:00,2025-01-29 04:42:00,3.0803102121799384,4.636969363170006,-0.07799699785141338,strict
KERG,2025-03-01 03:08:00,2025-03-01 17:20:00,2025-03-01 17:22:00,3.434107086913906,5.0266892761294955,-0.024160064161169253,strict
KERG,2025-03-24 23:04:00,2025-03-25 06:18:00,2025-03-25 06:20:00,4.024403323121623,4.546610632467963,-0.6213946969981367,strict
KERG,2025-04-23 08:28:00,2025-04-23 09:02:00,2025-04-23 09:04:00,3.072260769520418,4.965058783616828,-0.575800402510945,strict
KERG,2025-05-05 20:40:00,2025-05-05 22:18:00,2025-05-05 22:20:00,3.8665043742803467,5.384647858696766,-0.06674949937876784,strict
KERG,2025-05-08 08:34:00,2025-05-09 18:42:00,2025-05-09 18:44:00,3.3704500291291404,4.270888855303181,0.39556706637233413,strict
KERG,2025-05-09 11:12:00,2025-05-09 18:42:00,2025-05-09 18:44:00,3.075924082530161,4.8950257272607125,0.10104111977335473,strict
KERG,2025-05-11 11:46:00,2025-05-12 04:54:00,2025-05-12 04:58:00,4.437536204815493,4.427296088361086,0.19584113768637035,strict
KERG,2025-05-11 16:00:00,2025-05-12 04:54:00,2025-05-12 04:58:00,4.451089933561348,4.569863729403226,0.2093948664322249,strict
KERG,2025-05-12 01:28:00,2025-05-12 04:54:00,2025-05-12 04:58:00,4.3386032697699335,4.728251792909869,0.09690820264081124,strict
KERG,2025-05-18 06:24:00,2025-05-20 01:36:00,2025-05-20 01:38:00,3.4255524377977307,5.14654159685746,0.050825858821967974,strict
KERG,2025-06-07 23:16:00,2025-06-09 05:50:00,2025-06-09 05:52:00,3.899831283905568,5.132145023225011,0.2799125950348501,strict
KERG,2025-06-13 11:12:00,2025-06-13 15:58:00,2025-06-13 16:00:00,4.3425727073244245,4.815153294242896,-0.5775480392181445,strict
KERG,2025-06-16 11:26:00,2025-06-17 00:12:00,2025-06-17 00:14:00,3.957791144243021,4.2933932533400885,-0.14948054269880223,strict
KERG,2025-06-16 16:36:00,2025-06-17 00:12:00,2025-06-17 00:14:00,3.769034493764176,4.819682110001533,-0.3382371931776473,strict
KERG,2025-06-22 13:36:00,2025-06-22 21:42:00,2025-06-22 21:44:00,2.901341124886735,5.1295438955751695,-0.3417781411683104,strict
KERG,2025-07-26 18:58:00,2025-07-27 22:36:00,2025-07-27 22:38:00,3.207232733775193,4.778449945250256,-0.25149300417313397,strict
KERG,2025-08-27 12:22:00,2025-08-27 19:50:00,2025-08-27 19:54:00,3.674309753870674,4.851986508021588,-0.40227624628466657,strict
KERG,2025-08-27 18:42:00,2025-08-27 19:50:00,2025-08-27 19:54:00,3.63728427450604,5.7074314223700915,-0.43930172564930053,strict
KERG,2025-08-30 04:54:00,2025-08-31 05:14:00,2025-08-31 05:16:00,3.4189257482709645,4.44346993416424,0.10743202080893897,strict
KERG,2025-09-03 17:28:00,2025-09-05 00:12:00,2025-09-05 00:16:00,2.804677057596731,8.701661470346862,0.002072555001445089,strict
KERG,2025-09-17 03:22:00,2025-09-18 17:42:00,2025-09-18 17:44:00,3.4431504904213175,5.280419029227944,-0.37044654295321583,strict
KERG,2025-09-26 16:22:00,2025-09-26 20:06:00,2025-09-26 20:08:00,3.700884741377566,5.591892778307274,0.20346257203391768,strict
KERG,2025-09-27 10:28:00,2025-09-29 03:18:00,2025-09-29 03:22:00,3.1755833394540214,5.4096443395056415,-0.16756979182675558,strict
KERG,2025-09-28 00:26:00,2025-09-29 03:18:00,2025-09-29 03:22:00,3.466058270407411,5.085673585077002,0.12290513912663414,strict
KERG,2025-09-28 19:42:00,2025-09-29 03:18:00,2025-09-29 03:22:00,3.5425307934965975,5.40421898874493,0.19937766221582073,strict
KERG,2025-10-09 23:18:00,2025-10-10 05:50:00,2025-10-10 05:52:00,3.4890470249327428,5.091111628018554,-0.13541298471127233,strict
KERG,2025-10-11 15:22:00,2025-10-11 20:08:00,2025-10-11 20:10:00,3.858978527649259,4.584895023814192,0.5739323316871304,strict
KERG,2025-10-12 04:38:00,2025-10-13 07:12:00,2025-10-13 07:14:00,2.9846194145203886,4.844381265619749,-0.12345495381595972,strict
KERG,2025-10-30 20:22:00,2025-11-01 07:50:00,2025-11-01 07:52:00,3.193575593214528,5.004385213227136,-0.4087529423486529,strict
OULU,2018-02-03 19:20:00,2018-02-04 22:22:00,2018-02-04 22:24:00,6.348794966241198,6.48056306827328,0.1470515042237665,strict
OULU,2018-02-04 19:40:00,2018-02-04 22:22:00,2018-02-04 22:24:00,6.2302472828867606,6.039795639150386,0.028503820869328803,strict
OULU,2018-02-19 13:46:00,2018-02-19 17:28:00,2018-02-19 17:30:00,4.427894678394541,6.492770904723811,0.19152534010324987,strict
OULU,2018-02-26 05:56:00,2018-02-27 23:04:00,2018-02-27 23:06:00,4.731686185699706,6.2719757072618405,-0.2980822017249669,strict
OULU,2018-02-27 07:50:00,2018-02-27 23:04:00,2018-02-27 23:06:00,5.120636174794058,4.832237282949027,0.0908677873693853,strict
OULU,2018-02-28 02:38:00,2018-03-01 02:02:00,2018-03-01 02:04:00,4.911680486033902,5.589544359944159,0.08441959260738854,strict
OULU,2018-03-02 07:28:00,2018-03-04 01:54:00,2018-03-04 01:56:00,4.250708844423182,5.297195993275909,-0.0552606308770975,strict
OULU,2018-04-11 04:04:00,2018-04-12 02:20:00,2018-04-12 02:24:00,5.227160794351623,4.893587381416589,-0.016590663492023542,strict
OULU,2018-10-30 07:20:00,2018-10-30 21:30:00,2018-10-30 21:32:00,4.796091767456467,5.96851543012437,0.37097426282749385,strict
OULU,2018-11-06 10:04:00,2018-11-07 07:58:00,2018-11-07 08:00:00,4.754980977681264,5.539068138426735,-0.22064977554591575,strict
OULU,2018-11-18 07:16:00,2018-11-18 19:36:00,2018-11-18 19:38:00,6.0276338275084775,5.020292441391557,0.18718502519798272,strict
OULU,2018-11-18 14:38:00,2018-11-18 19:36:00,2018-11-18 19:38:00,6.03478253450781,6.9440963208060635,0.19433373219731528,strict
OULU,2018-12-14 01:44:00,2018-12-15 03:34:00,2018-12-15 03:36:00,4.318100325102191,5.43274780831542,0.009481283494885338,strict
OULU,2018-12-14 06:06:00,2018-12-15 03:34:00,2018-12-15 03:36:00,4.343828084011633,4.977317438773973,0.03520904240432753,strict
OULU,2018-12-17 07:22:00,2018-12-18 00:16:00,2018-12-18 00:18:00,4.495386424978856,5.10990013037596,0.16233401234817274,strict
OULU,2018-12-17 10:32:00,2018-12-18 00:16:00,2018-12-18 00:18:00,4.493102765550701,6.198798878800794,0.16005035292001732,strict
OULU,2018-12-19 20:04:00,2018-12-19 21:56:00,2018-12-19 21:58:00,4.780249847450227,5.637318434196089,0.09082733410588899,strict
OULU,2019-02-19 10:18:00,2019-02-20 19:14:00,2019-02-20 19:16:00,3.423208302938131,5.106115449765453,-0.30478295354287793,strict
OULU,2019-04-02 19:16:00,2019-04-02 21:14:00,2019-04-02 21:16:00,4.7146670706107665,5.310615710119795,-0.09381617390838536,strict
OULU,2019-04-13 07:06:00,2019-04-13 22:02:00,2019-04-13 22:06:00,4.455275282673599,4.872910534086275,-0.016947187212906136,strict
OULU,2019-04-17 06:58:00,2019-04-19 03:28:00,2019-04-19 03:30:00,4.761066786500565,6.836362723135103,-0.11107294682326699,strict
OULU,2019-09-21 21:00:00,2019-09-22 10:36:00,2019-09-22 10:38:00,5.110884368698726,5.342039347106087,-0.013719667364454515,strict
OULU,2019-10-21 00:16:00,2019-10-21 21:32:00,2019-10-21 21:34:00,5.2038361759792515,7.046052397881732,0.05290182044499757,strict
OULU,2019-11-23 12:52:00,2019-11-24 13:08:00,2019-11-24 13:10:00,4.212392842899886,5.570922469786113,0.19027296167866867,strict
OULU,2019-12-27 18:16:00,2019-12-27 20:06:00,2019-12-27 20:08:00,4.4716765026645895,7.079284569071102,0.004898664445949518,strict
OULU,2020-02-10 03:44:00,2020-02-11 11:06:00,2020-02-11 11:08:00,3.7878382812943214,4.545491976941734,-0.07443179300873083,strict
OULU,2020-03-26 08:52:00,2020-03-27 05:34:00,2020-03-27 05:36:00,3.858528397467074,4.715185547702741,0.07162436997082242,strict
OULU,2020-06-10 10:14:00,2020-06-11 12:32:00,2020-06-11 12:34:00,3.9528817364129747,4.919625896602611,0.06663165930482902,strict
OULU,2020-06-13 04:46:00,2020-06-14 06:00:00,2020-06-14 06:02:00,4.984165309801014,6.658670468184911,0.19190972283637153,strict
OULU,2020-06-23 23:00:00,2020-06-24 01:46:00,2020-06-24 01:48:00,4.262782395086993,5.790841400041939,0.01908845947253986,strict
OULU,2020-11-10 23:30:00,2020-11-12 20:38:00,2020-11-12 20:40:00,3.9055217023870066,6.559666350228924,-0.23737792784599496,strict
OULU,2020-12-10 00:10:00,2020-12-10 19:24:00,2020-12-10 19:26:00,5.8168179507604,6.013825102800253,0.4721545298165147,strict
OULU,2021-02-15 23:28:00,2021-02-17 17:34:00,2021-02-17 17:36:00,5.232370335376985,5.055896146897897,0.0018156728883681993,strict
OULU,2021-04-18 03:48:00,2021-04-18 20:26:00,2021-04-18 20:28:00,4.863522095492463,6.725222610314796,0.06333122229258627,strict
OULU,2021-06-02 05:18:00,2021-06-03 11:54:00,2021-06-03 11:58:00,4.3745850061882185,6.585217140291914,0.0941971029947521,strict
OULU,2021-06-06 11:36:00,2021-06-08 05:54:00,2021-06-08 05:56:00,5.328708679748948,5.700259762168165,-0.001339303651394583,strict
OULU,2021-08-27 10:14:00,2021-08-29 05:08:00,2021-08-29 05:10:00,4.312404577783037,6.1695923743256795,0.07563382487861046,strict
OULU,2021-08-27 16:10:00,2021-08-29 05:08:00,2021-08-29 05:10:00,4.389357796877242,6.119044070486884,0.15258704397281544,strict
OULU,2021-09-26 08:24:00,2021-09-27 20:48:00,2021-09-27 20:50:00,4.920840819853635,6.0053115930122,0.0049610109638451,strict
OULU,2021-09-29 09:04:00,2021-10-01 07:22:00,2021-10-01 07:24:00,4.424090500436096,5.339593626840617,-0.11771630370805945,strict
OULU,2021-09-29 23:56:00,2021-10-01 07:22:00,2021-10-01 07:24:00,4.538647631486341,6.734301443067074,-0.0031591726578142146,strict
OULU,2021-10-08 14:48:00,2021-10-10 12:28:00,2021-10-10 12:30:00,4.017555540164869,4.982550900305481,-0.07281434129824438,strict
OULU,2021-10-24 15:20:00,2021-10-26 05:50:00,2021-10-26 05:52:00,4.76651913896621,5.561004600224044,0.22399914327021325,strict
OULU,2021-12-04 02:34:00,2021-12-05 07:26:00,2021-12-05 07:28:00,4.827726888390683,5.448426317746041,-0.26926610279176855,strict
OULU,2022-01-20 10:46:00,2022-01-22 01:54:00,2022-01-22 01:56:00,3.770117308829224,5.20881614348954,-0.12983687277333683,strict
OULU,2022-02-21 04:10:00,2022-02-21 16:14:00,2022-02-21 16:16:00,5.024769069773003,5.261244288687995,0.0604910775660613,strict
OULU,2022-03-18 16:36:00,2022-03-18 22:10:00,2022-03-18 22:12:00,5.708312831046325,5.13869317046104,-0.05611646676126726,strict
OULU,2022-03-20 10:44:00,2022-03-21 22:18:00,2022-03-21 22:20:00,4.834841774310631,6.929190019520934,0.1727492589965975,strict
OULU,2022-04-04 21:04:00,2022-04-05 01:10:00,2022-04-05 01:12:00,5.020741639731718,4.846654768308757,-0.22414140120395068,strict
OULU,2022-05-17 13:04:00,2022-05-18 02:46:00,2022-05-18 02:48:00,3.968531579365279,5.386631810412261,0.07465368982773325,strict
OULU,2022-09-13 00:24:00,2022-09-13 04:20:00,2022-09-13 04:22:00,3.8130214897653913,5.369623592977318,0.07904035707644408,strict
OULU,2022-11-28 14:48:00,2022-11-29 21:10:00,2022-11-29 21:12:00,4.110812950365943,5.494967785443116,-0.09841109083438697,strict
OULU,2022-12-02 04:50:00,2022-12-03 00:08:00,2022-12-03 00:10:00,6.6293588492662305,5.653581574460488,-0.009575700701903759,strict
OULU,2022-12-30 10:00:00,2022-12-31 01:06:00,2022-12-31 01:08:00,4.655988680815024,4.849563328610878,0.018662580543774024,strict
OULU,2023-02-01 11:14:00,2023-02-02 23:26:00,2023-02-02 23:32:00,4.737129909279022,4.466205022121014,0.049262732981643007,strict
OULU,2023-03-24 22:50:00,2023-03-26 09:40:00,2023-03-26 09:42:00,4.5496319854980385,5.563942798859704,-0.17731941953367703,strict
OULU,2023-04-18 11:06:00,2023-04-19 20:04:00,2023-04-19 20:06:00,5.66887428600855,5.012280805532424,0.18583522609951816,strict
OULU,2023-07-02 02:18:00,2023-07-04 02:06:00,2023-07-04 02:08:00,4.69242101134861,5.671438391725594,-0.059326470075016256,strict
OULU,2023-11-23 00:26:00,2023-11-24 01:06:00,2023-11-24 01:08:00,3.855064021292591,5.528831337702855,-0.14549760179814566,strict
OULU,2023-12-21 15:50:00,2023-12-22 22:40:00,2023-12-22 22:42:00,4.91751684274756,5.672605216067958,0.1683346163715694,strict
OULU,2023-12-25 19:20:00,2023-12-26 01:00:00,2023-12-26 01:02:00,4.0720938546383,4.977134160673532,-0.061223973486467936,strict
OULU,2024-01-11 05:38:00,2024-01-11 18:12:00,2024-01-11 18:14:00,5.446475614877204,5.621999639838912,0.13781599784375764,strict
OULU,2024-01-18 19:28:00,2024-01-20 04:14:00,2024-01-20 04:16:00,4.844405902124465,4.18476584580876,-0.12468575135835543,strict
OULU,2024-01-19 05:14:00,2024-01-20 04:14:00,2024-01-20 04:16:00,4.925528821696145,4.243064575968719,-0.04356283178667601,strict
OULU,2024-01-31 16:36:00,2024-01-31 23:52:00,2024-01-31 23:54:00,4.031833285580639,4.704465971159835,0.08044730701390658,strict
OULU,2024-02-04 21:58:00,2024-02-06 01:42:00,2024-02-06 01:44:00,4.660300866808839,5.265051732103347,0.18138300795986567,strict
OULU,2024-04-10 22:24:00,2024-04-11 01:00:00,2024-04-11 01:02:00,4.017329780397484,5.1371085246860035,-0.04349673268729528,strict
OULU,2024-08-02 01:08:00,2024-08-03 23:50:00,2024-08-03 23:52:00,5.091656247581324,4.4026956966616355,-0.7608797476918684,strict
OULU,2024-09-26 08:46:00,2024-09-27 02:50:00,2024-09-27 02:54:00,3.5012305156127543,4.097733739360397,-0.46769153331515484,strict
OULU,2024-10-12 06:18:00,2024-10-14 04:48:00,2024-10-14 04:50:00,2.4753192447573737,5.213319128055874,-1.860209641343507,strict
OULU,2024-10-30 22:48:00,2024-10-31 00:00:00,2024-10-31 00:06:00,3.17010672227887,5.071162732106569,0.13658126000986331,strict
OULU,2024-10-31 19:42:00,2024-11-02 15:36:00,2024-11-02 15:38:00,2.7395989074867675,4.74653650523797,-0.44133582402651894,strict
OULU,2024-11-01 06:06:00,2024-11-02 22:36:00,2024-11-02 22:38:00,2.902963952466306,6.106517293183304,-0.4478909263648947,strict
OULU,2024-11-15 17:44:00,2024-11-16 08:16:00,2024-11-16 08:18:00,4.047378529305165,4.827609224597036,-0.13459093399725197,strict
OULU,2024-11-22 14:34:00,2024-11-23 22:14:00,2024-11-23 22:16:00,3.6499034797900287,4.083674944252655,-0.6398843809563749,strict
OULU,2024-11-25 22:30:00,2024-11-26 07:08:00,2024-11-26 07:10:00,4.133316562339332,4.397869595833304,-0.3331015044474544,strict
OULU,2024-12-19 19:08:00,2024-12-19 23:12:00,2024-12-19 23:14:00,3.8555815409360896,5.119549904912206,-0.014712991571553265,strict
OULU,2025-03-05 07:02:00,2025-03-06 23:12:00,2025-03-06 23:14:00,4.242840693987138,4.769803150877854,0.1043601678111439,strict
OULU,2025-03-06 11:22:00,2025-03-07 18:16:00,2025-03-07 18:18:00,4.8483682663112075,4.788479220547781,0.1593301883845229,strict
OULU,2025-03-19 01:08:00,2025-03-20 00:02:00,2025-03-20 00:04:00,4.234034843983519,5.200760908235431,0.015646677167340983,strict
OULU,2025-05-14 10:12:00,2025-05-15 06:42:00,2025-05-15 06:44:00,4.505610976244749,4.739974630435085,-0.2284602204217989,strict
OULU,2025-06-04 04:50:00,2025-06-06 02:50:00,2025-06-06 02:54:00,3.1302840631096274,6.304818095503254,-1.1442681399288095,strict
OULU,2025-06-19 11:44:00,2025-06-20 02:08:00,2025-06-20 02:10:00,5.351114035012681,4.1250811072117255,0.08667286508974163,strict
OULU,2025-06-24 21:42:00,2025-06-25 22:14:00,2025-06-25 22:16:00,4.9629109522410095,5.188241368004871,0.0053396554854384,strict
OULU,2025-06-26 00:56:00,2025-06-27 02:30:00,2025-06-27 02:32:00,5.067342648045857,4.066690819467156,0.031471198519252105,strict
OULU,2025-08-24 02:36:00,2025-08-25 16:44:00,2025-08-25 16:46:00,4.613868493778069,5.317592756908538,0.06123253834817184,strict
OULU,2025-09-02 14:10:00,2025-09-03 00:28:00,2025-09-03 00:30:00,5.111149260133786,5.113243084068772,-0.009212344541683641,strict
OULU,2025-11-07 19:12:00,2025-11-07 19:26:00,2025-11-07 19:30:00,3.9527256255249568,6.867106309074217,-0.030145673812536695,strict
OULU,2025-11-08 13:28:00,2025-11-10 11:32:00,2025-11-10 11:34:00,2.885088350947414,4.774972577486148,-1.4133725011605485,strict
NEWK,2018-03-25 20:30:00,2018-03-27 01:38:00,2018-03-27 01:40:00,6.4001790976943145,6.010864318821354,0.042490439651068274,strict
NEWK,2018-03-26 22:00:00,2018-03-27 01:38:00,2018-03-27 01:40:00,6.257743627809866,7.643803315564686,-0.09994503023338017,strict
NEWK,2018-03-27 08:24:00,2018-03-27 18:12:00,2018-03-27 18:14:00,5.69500576927292,6.66577976044808,-0.039958044053749815,strict
NEWK,2018-03-27 13:32:00,2018-03-27 18:12:00,2018-03-27 18:14:00,5.809866439912112,5.496395228935451,0.07490262658544176,strict
NEWK,2018-03-27 18:10:00,2018-03-27 18:12:00,2018-03-27 18:14:00,5.91473011713173,7.824454032884301,0.17976630380506026,strict
NEWK,2018-06-18 06:16:00,2018-06-18 13:52:00,2018-06-18 14:12:00,15.35111738988039,5.488726472756824,-0.028858484667255515,strict
NEWK,2018-06-18 12:50:00,2018-06-18 13:52:00,2018-06-18 14:12:00,14.02523427896309,7.812681101146243,-1.3547415955845543,strict
NEWK,2018-08-09 17:04:00,2018-08-09 21:02:00,2018-08-09 21:04:00,4.139146474258089,5.226888357380309,0.0024826216484585164,strict
NEWK,2018-08-20 06:18:00,2018-08-22 04:14:00,2018-08-22 04:16:00,4.366005989386095,5.0955774113373975,-0.44024213317324307,strict
NEWK,2018-08-21 16:00:00,2018-08-23 00:00:00,2018-08-23 00:02:00,5.7161168381364815,5.55526530469981,0.5009016229212583,strict
NEWK,2018-11-25 00:48:00,2018-11-26 02:18:00,2018-11-26 02:20:00,3.5193962179534948,4.313098857005086,-0.019751135690312296,strict
NEWK,2018-12-31 23:12:00,2019-01-01 14:44:00,2019-01-01 14:46:00,3.394791312231467,7.1328270532532105,-0.024774551580607942,strict
NEWK,2019-01-01 09:46:00,2019-01-03 05:20:00,2019-01-03 05:22:00,4.466739882612568,4.563574675947832,-0.22786379400336337,strict
NEWK,2019-01-24 06:28:00,2019-01-25 08:40:00,2019-01-25 08:42:00,4.2341094626868845,5.192006963848105,0.02949127549766639,strict
NEWK,2019-01-25 10:56:00,2019-01-26 05:38:00,2019-01-26 05:40:00,3.893156138124373,5.104534387188311,-0.07138461538462042,strict
NEWK,2019-02-16 19:50:00,2019-02-17 04:20:00,2019-02-17 04:22:00,3.890330605773269,4.695733679151621,-0.004939247258727317,strict
NEWK,2019-03-28 07:08:00,2019-03-29 14:00:00,2019-03-29 14:02:00,5.381337096876293,7.7837675638358395,0.1875616979269474,strict
NEWK,2019-04-22 16:34:00,2019-04-22 20:34:00,2019-04-22 20:36:00,4.1203230276325415,6.516489074425971,-0.12832535412863103,strict
NEWK,2019-08-28 11:06:00,2019-08-28 14:26:00,2019-08-28 14:28:00,3.9572172421363345,4.879108058189164,-0.17333597464342032,strict
NEWK,2019-11-21 23:20:00,2019-11-22 02:42:00,2019-11-22 02:44:00,4.967614729730757,6.0422254244657925,0.07615023704830515,strict
NEWK,2019-11-24 14:14:00,2019-11-25 10:06:00,2019-11-25 10:08:00,4.1079823600435965,4.765081653148028,-0.03187915348584777,strict
NEWK,2019-12-31 14:46:00,2020-01-01 00:12:00,2020-01-01 00:14:00,4.493895679204499,5.610432522657925,0.2467722417433355,strict
NEWK,2020-01-09 02:50:00,2020-01-10 06:02:00,2020-01-10 06:04:00,4.517806546190562,6.011591007368614,0.0050040032025574985,strict
NEWK,2020-01-10 01:56:00,2020-01-12 00:30:00,2020-01-12 00:32:00,5.455843350388862,5.335393058051391,0.09006304413088081,strict
NEWK,2020-01-14 19:20:00,2020-01-15 05:04:00,2020-01-15 05:06:00,5.649436525299843,7.456102995704929,0.0525617600680891,strict
NEWK,2020-01-15 19:20:00,2020-01-16 06:38:00,2020-01-16 06:40:00,4.745545249605834,5.569923043106668,-0.09259954451034977,strict
NEWK,2020-01-18 03:44:00,2020-01-19 04:02:00,2020-01-19 04:06:00,4.332818206308135,7.4490067241572495,0.08237026682973918,strict
NEWK,2020-01-18 15:52:00,2020-01-19 04:02:00,2020-01-19 04:06:00,4.3952307652397495,5.680436526930639,0.14478282576135398,strict
NEWK,2020-02-07 14:30:00,2020-02-08 11:06:00,2020-02-08 11:08:00,3.748900677982243,4.496758095892426,-0.2895656515227222,strict
NEWK,2020-02-16 05:30:00,2020-02-17 11:28:00,2020-02-17 11:30:00,4.5891846151038385,5.742371694832352,-0.03727356310415081,strict
NEWK,2020-04-08 21:12:00,2020-04-09 21:24:00,2020-04-09 21:26:00,4.286962835287059,5.878295741380713,-0.04727191301967948,strict
NEWK,2020-05-07 18:10:00,2020-05-08 07:22:00,2020-05-08 07:24:00,3.7164001084460097,6.567550381165156,0.07456750845098711,strict
NEWK,2020-08-11 21:02:00,2020-08-12 07:28:00,2020-08-12 07:32:00,4.3371998097689435,5.694384370776614,0.21704962203428002,strict
NEWK,2020-10-31 03:06:00,2020-11-02 02:52:00,2020-11-02 02:54:00,4.218604254927899,5.945388345425584,0.06012927794758959,strict
NEWK,2020-12-25 12:30:00,2020-12-25 23:54:00,2020-12-25 23:56:00,3.422293011604772,5.136352301362729,-0.3679691606798737,strict
NEWK,2021-01-18 02:10:00,2021-01-18 21:50:00,2021-01-18 21:54:00,4.285048077886149,4.969243717585937,0.010043690051730142,strict
NEWK,2021-06-07 07:48:00,2021-06-08 15:00:00,2021-06-08 15:02:00,4.540260328017425,6.923036940940346,0.09982530571500726,strict
NEWK,2021-06-07 15:02:00,2021-06-08 15:00:00,2021-06-08 15:02:00,4.457913925505823,5.088124707692297,0.017478903203405487,strict
NEWK,2021-06-28 02:50:00,2021-06-28 20:14:00,2021-06-28 20:16:00,5.512903529301393,6.98774244318365,-0.02753241486978942,strict
NEWK,2021-06-30 01:34:00,2021-07-01 08:38:00,2021-07-01 08:40:00,4.139587221989871,9.028654246398249,-0.2590931738913711,strict
NEWK,2021-06-30 16:34:00,2021-07-02 10:46:00,2021-07-02 10:48:00,5.188410881940219,5.759669919193909,0.5057677454717524,strict
NEWK,2021-07-07 04:04:00,2021-07-07 12:24:00,2021-07-07 12:26:00,4.177455618307913,5.236141163956505,-0.18511106663998628,strict
NEWK,2021-07-08 17:08:00,2021-07-10 16:08:00,2021-07-10 17:52:00,10.602744963838905,5.20041127062319,-0.23192598319160249,strict
NEWK,2021-07-09 05:40:00,2021-07-10 16:08:00,2021-07-10 17:52:00,11.021965302037447,5.234797312417371,0.18729435500693817,strict
NEWK,2021-07-14 20:14:00,2021-07-16 10:18:00,2021-07-16 10:20:00,5.4250985596965355,5.351096024179929,0.31063680545117717,strict
NEWK,2021-07-17 21:20:00,2021-07-18 09:28:00,2021-07-18 09:30:00,5.509347601996777,6.674992264834275,0.4161861304718368,strict
NEWK,2021-09-28 04:04:00,2021-09-28 17:32:00,2021-09-28 18:18:00,11.736739929286031,4.734210398225366,0.25370407956159935,strict
NEWK,2021-09-28 12:32:00,2021-09-28 17:32:00,2021-09-28 18:18:00,11.41212464068831,5.200167652219154,-0.07091120903612155,strict
NEWK,2021-11-29 05:52:00,2021-11-30 08:52:00,2021-11-30 08:54:00,4.329685438357235,4.715419998759462,-0.11475900608721175,strict
NEWK,2022-03-06 00:54:00,2022-03-06 10:50:00,2022-03-06 10:52:00,5.314747303488999,3.9534363695511345,0.1219636141884384,strict
NEWK,2022-03-11 14:12:00,2022-03-12 03:26:00,2022-03-12 03:28:00,3.7867968424422322,6.007378656628806,-0.27401430963616585,strict
NEWK,2022-05-01 07:24:00,2022-05-02 02:02:00,2022-05-02 02:04:00,4.569221502102455,4.319023747948872,0.05940236059814595,strict
NEWK,2022-08-06 04:50:00,2022-08-07 02:06:00,2022-08-07 02:08:00,4.026864120786239,5.721739975166825,-0.16054744045269473,strict
NEWK,2022-08-18 17:52:00,2022-08-20 04:48:00,2022-08-20 04:52:00,5.666269422368577,4.251407955243533,-0.05286529921759057,strict
NEWK,2022-11-20 06:54:00,2022-11-21 05:46:00,2022-11-21 05:48:00,4.283657850409108,5.180390491897592,-0.010497034587734337,strict
NEWK,2022-12-28 02:02:00,2022-12-28 13:58:00,2022-12-28 14:00:00,4.856920049447595,4.35805186102685,-0.2524498493444466,strict
NEWK,2023-01-20 02:56:00,2023-01-20 06:58:00,2023-01-20 07:00:00,4.664087615449262,4.71561907177205,0.20569924028413922,strict
NEWK,2023-04-04 15:26:00,2023-04-05 12:58:00,2023-04-05 13:00:00,5.225277092263337,4.83114849721767,-0.0682482050722066,strict
NEWK,2023-04-14 19:08:00,2023-04-15 14:28:00,2023-04-15 14:30:00,4.662825835678777,4.428361497759267,0.23809523809523686,strict
